399	1	1012
1291	14	985
1171	0	836
836	14	280
1327	6	232
102	14	966
358	2	670
638	6	1035
1326	6	1084
285	25	367
976	1	1012
212	120	684
1331	6	900
154	6	1263
9	61	520
1397	0	308
264	6	58
611	27	1007
260	14	544
873	6	58
493	25	453
1322	15	816
945	0	611
89	21	449
270	40	698
1451	27	364
518	15	114
529	14	788
698	6	1192
285	2	1432
433	76	699
1325	6	1060
844	0	0
1243	14	602
742	6	900
1213	22	855
582	0	1292
1436	58	732
1428	0	985
785	22	705
579	7	981
634	2	280
712	21	449
37	76	779
582	14	1171
445	0	1397
582	14	1429
1406	15	638
1442	25	453
660	6	949
1127	64	504
1318	6	808
1443	9	558
582	3	456
854	44	895
844	0	941
280	14	807
280	14	901
1240	0	329
1183	7	1263
1358	6	1383
1116	14	844
235	14	56
1303	1	1012
1027	125	30
242	118	852
1045	6	1084
1003	6	680
412	2	1242
155	8	863
328	1	1012
1051	6	887
217	6	730
1366	53	676
431	26	981
1448	10	1191
990	6	677
595	42	185
1054	9	1063
1422	25	132
729	6	890
543	14	582
1030	22	1298
1366	6	1175
153	10	1191
1291	0	99
1271	21	449
1335	25	453
139	42	214
691	6	890
1213	22	377
1416	12	112
1400	7	1035
1241	14	772
128	94	1001
91	6	680
1030	22	1466
950	6	949
1229	6	232
280	14	1317
765	6	730
65	2	1141
857	1	1012
1329	6	1035
1049	23	844
844	14	393
1260	21	711
36	14	939
1439	28	1175
356	4	602
609	70	525
194	10	1035
1454	136	1055
161	43	8
898	2	885
646	68	1384
820	6	949
69	22	380
290	40	923
281	0	985
452	4	529
582	3	1305
1211	148	978
1093	116	464
887	54	1475
529	0	772
876	30	1055
1028	10	1035
214	24	412
1039	20	583
1427	0	670
1317	14	252
1450	94	1428
105	58	1483
671	14	1243
318	2	941
1429	0	670
130	133	902
1317	0	901
1181	6	1192
963	94	280
1094	64	497
1430	0	985
875	7	981
664	97	243
788	3	397
541	7	1035
633	14	349
1268	22	1351
945	14	672
1029	22	472
31	48	864
106	2	788
1428	0	329
48	6	1192
691	6	677
913	14	1141
1144	68	1435
1241	4	1428
56	14	251
235	94	393
452	3	539
1428	4	356
769	14	582
1091	64	509
545	36	449
544	14	807
1035	33	1436
543	0	670
835	66	779
251	14	986
969	1	1012
1024	15	1066
854	44	292
575	2	1432
582	27	83
1088	64	688
518	15	579
1217	6	1263
1005	6	730
1457	60	1035
211	2	499
480	23	772
92	6	843
119	25	632
393	14	788
543	14	99
984	6	542
481	42	296
602	4	1432
434	48	498
1125	6	891
979	10	1035
986	27	733
1008	7	583
981	17	34
130	60	1035
361	6	631
1407	6	1192
1088	64	497
783	7	583
291	2	1429
529	14	1429
1097	64	385
360	2	102
776	23	844
241	25	410
413	0	387
1329	6	542
748	21	874
433	16	337
10	6	1060
518	15	514
109	14	908
1332	6	900
1264	64	503
844	0	1451
1380	40	935
412	2	349
1036	146	911
308	0	235
413	4	452
966	14	71
198	42	311
573	14	807
1374	21	449
18	2	252
1319	6	542
455	15	571
1250	22	223
807	14	349
1186	6	583
1035	54	1409
247	14	844
1243	14	1240
247	14	470
981	73	766
452	27	800
1322	15	1036
1273	22	971
935	19	951
89	6	1060
966	0	844
89	6	677
941	0	1141
573	27	399
102	3	1006
442	14	1317
387	94	1428
431	1	1012
1418	61	1322
1001	0	1451
418	25	1245
525	2	844
325	0	1291
698	6	1383
1301	6	1263
1106	64	688
1084	102	142
467	142	1055
701	18	1214
38	25	453
301	25	1245
843	65	583
1005	6	887
600	22	377
251	14	670
1210	53	1425
298	2	807
1024	15	388
657	8	863
765	21	874
799	15	8
1141	14	470
428	0	99
582	3	1382
306	111	285
870	22	1011
2	14	280
1299	6	981
931	13	786
386	2	807
1157	25	453
1429	4	1427
977	125	1252
102	0	183
1312	0	986
994	126	1035
1309	6	808
1153	53	426
1330	6	900
1327	6	1383
309	2	280
134	138	738
634	2	1171
659	14	844
695	113	37
1263	55	58
678	51	535
602	14	582
1166	26	981
36	0	1171
1461	42	1422
1052	13	786
241	10	678
302	7	1035
187	6	843
990	6	583
442	14	252
290	25	632
698	6	631
785	22	1362
970	6	1035
949	51	535
1210	6	1175
1044	86	1023
667	14	901
1056	6	1035
452	27	261
870	22	559
1036	21	449
1029	22	1059
732	68	1409
35	25	143
880	53	1462
77	2	183
558	20	594
280	14	260
1318	6	1192
1425	2	1427
583	51	1081
40	43	381
756	25	463
329	4	543
1217	6	1035
678	105	1021
1173	6	1175
820	6	1383
939	14	102
1242	14	1031
1213	22	223
1186	7	981
89	6	1084
125	14	772
558	20	680
452	27	903
772	3	459
966	0	1242
229	1	1012
709	14	260
496	7	1035
490	15	430
445	14	1428
508	0	36
1030	22	1254
799	15	258
1312	0	611
46	22	263
582	27	830
563	77	155
695	23	611
1155	48	1024
1266	6	1035
661	6	239
145	0	543
1483	20	631
1141	0	36
1421	8	863
57	40	696
861	21	449
1084	33	1439
154	120	684
46	22	1349
620	8	863
139	36	449
1241	0	611
749	43	354
1246	1	1012
900	51	1074
1094	64	394
889	44	222
670	3	319
765	6	1192
759	25	143
1239	0	985
99	14	350
502	119	169
822	108	1035
650	30	1055
740	2	788
102	0	71
1009	6	678
612	6	58
772	14	789
877	44	1111
796	8	863
817	25	463
452	0	1432
228	32	393
690	7	1035
728	6	583
308	0	99
1183	6	1035
518	15	89
942	20	542
124	101	888
1297	6	594
1311	6	900
1428	0	56
1276	6	1263
999	41	1035
109	14	807
1356	21	449
525	48	799
452	0	1451
1109	6	232
616	23	99
1451	0	1430
920	20	1175
431	7	1035
316	25	132
670	3	193
670	0	543
1269	25	453
537	42	814
902	152	874
959	20	1263
1227	6	852
1241	14	1291
1239	0	2
772	4	529
605	20	678
740	23	582
1428	3	322
1364	6	1035
1277	6	1383
1122	14	109
848	45	833
99	0	530
1368	6	981
41	5	1055
986	0	832
1463	57	433
1309	6	232
1314	6	239
1430	0	99
881	21	449
902	69	1383
654	14	350
1125	6	232
90	6	730
1192	51	535
696	6	730
341	8	863
187	6	949
1140	138	230
1358	6	730
799	15	468
941	14	772
751	25	463
907	8	863
226	22	1256
452	0	283
301	25	132
607	0	275
328	121	1055
788	0	445
889	44	138
861	26	981
1166	6	1175
452	0	428
294	2	281
654	14	582
1267	22	971
582	3	310
18	2	807
1383	33	1437
771	13	786
912	66	556
582	27	975
442	14	807
1175	55	1084
1228	21	449
1333	6	1175
1139	6	1263
740	2	1243
283	14	1241
1314	6	843
903	1	1012
1309	6	730
1099	116	464
260	0	1451
660	6	981
602	14	102
691	6	583
1250	22	1362
36	94	788
950	6	1175
153	25	143
891	92	484
1167	21	449
53	14	986
1429	14	807
329	14	844
587	19	951
881	6	542
991	13	786
815	6	1383
320	2	633
1428	3	65
48	6	891
529	0	1291
1097	64	1019
1049	13	786
1171	0	1429
432	53	479
573	134	573
709	0	145
834	6	1263
814	43	1042
788	27	271
329	0	470
247	14	1171
772	14	277
1024	15	257
1212	6	900
949	105	1021
198	32	1428
437	10	981
1035	33	105
281	27	49
901	0	102
1443	99	484
1176	6	1060
957	22	1344
985	0	1428
1288	46	1376
387	0	1428
974	10	1035
820	6	677
670	14	901
277	14	99
1389	62	528
1031	14	671
872	6	677
825	75	487
709	0	102
618	25	463
667	14	325
157	41	1035
53	0	1451
1235	6	1035
964	15	217
331	13	786
696	6	1192
9	21	449
1250	22	754
547	25	463
681	7	981
628	2	1429
518	77	1025
234	25	463
233	18	649
1072	15	712
611	27	271
596	70	787
709	14	438
721	30	1055
11	30	1055
1092	64	396
46	22	374
1232	6	852
908	14	56
1321	7	1035
985	0	788
260	0	36
1044	41	583
68	8	863
1429	0	667
1178	6	981
306	111	1415
1429	14	709
611	27	725
1152	6	583
393	14	1489
1456	25	453
183	0	102
102	14	986
649	128	1414
922	7	1175
1313	6	949
600	22	1360
580	22	1255
1268	22	1348
462	23	529
1268	22	472
1428	0	654
527	2	844
130	60	981
102	0	307
680	33	1434
431	6	1035
195	4	1429
844	14	659
955	14	672
1221	12	773
981	55	58
73	8	863
806	1	1012
172	40	33
280	14	633
426	24	172
1056	21	711
1451	0	582
641	25	453
697	6	677
649	128	1413
835	66	912
772	14	1397
1217	6	594
940	108	1035
661	6	1383
788	14	602
60	21	449
365	2	393
670	3	320
130	133	449
331	10	1035
961	6	583
957	22	705
350	134	654
1409	58	646
1029	22	51
267	25	1245
455	15	91
286	8	863
700	66	606
914	3	293
1164	96	1035
673	6	678
597	6	631
582	14	941
807	14	251
1315	6	1192
280	14	346
36	0	1429
69	22	1342
904	85	224
709	14	350
787	13	786
326	1	1012
576	1	1012
1068	6	583
807	14	53
73	1	1012
785	22	263
1327	6	542
583	33	1476
955	14	986
1296	6	583
915	7	1263
192	6	1084
986	0	1241
1206	70	40
690	6	1263
1406	15	1042
788	3	233
323	23	281
640	49	572
1009	6	680
1314	6	808
1420	7	1035
331	18	940
787	2	36
844	3	326
349	14	1451
1428	14	1242
226	22	372
1427	14	70
892	6	1383
1190	88	953
1235	6	678
843	55	1192
1317	0	260
898	40	1490
1301	6	890
338	1	1012
1285	22	1349
1287	128	117
1213	22	754
1118	6	542
102	14	452
452	4	788
709	14	71
1365	42	426
452	0	945
1240	0	183
1217	6	678
1078	13	170
364	42	338
230	25	463
1292	0	145
208	20	887
955	0	1141
631	33	1439
325	14	986
1358	6	58
1000	87	890
984	21	449
226	22	1346
889	44	198
988	24	459
602	4	1428
200	25	143
712	6	677
497	119	997
927	6	1084
728	6	852
693	7	1263
889	44	517
670	3	1026
365	2	1428
1029	22	373
393	14	346
1192	11	461
791	6	678
788	0	1432
71	14	582
393	14	71
1329	6	594
867	12	1185
275	14	99
679	24	52
870	22	853
1317	3	319
920	68	1443
777	6	1191
580	22	378
164	6	1084
1251	17	983
1427	14	350
251	0	145
643	2	709
71	14	772
1171	14	885
1368	6	677
1303	2	670
1223	21	711
1049	24	1080
844	0	836
957	22	1048
887	65	1191
582	0	346
697	7	1035
772	14	939
2	3	25
1373	0	499
36	14	1427
870	22	1047
959	20	890
65	1	1012
1195	19	951
643	2	633
53	14	941
1446	30	1055
799	15	851
1322	15	1374
877	44	726
401	6	949
56	14	280
145	0	769
901	0	772
1143	6	808
247	4	1429
746	21	874
889	44	184
438	0	36
610	42	311
986	0	939
1333	6	887
529	14	1428
870	22	44
173	18	415
582	4	670
672	0	1242
726	23	582
305	48	1024
529	3	406
1192	55	1035
1438	13	786
720	140	904
988	25	132
74	23	452
1143	6	843
941	14	1141
1075	6	631
1361	22	374
1205	6	1263
1319	21	449
542	54	1410
637	2	99
1483	20	58
275	14	508
400	6	1035
390	6	542
1034	20	631
727	6	1263
97	2	442
385	158	603
1166	123	822
1085	6	594
145	0	529
155	43	1215
773	60	1263
359	14	671
1291	94	1001
0	0	329
1128	29	1128
1423	10	1035
282	6	900
70	14	1291
257	134	257
320	2	709
230	23	452
1079	61	1322
764	145	730
164	6	678
247	4	1428
1418	21	427
452	3	1280
125	14	769
670	4	1428
872	6	1084
1291	14	280
889	44	1107
1277	6	239
1035	124	583
1141	0	529
558	20	1354
282	6	631
1122	14	832
318	2	260
226	22	44
1232	6	678
76	21	449
883	6	594
1095	63	1284
1427	3	203
1103	64	396
69	22	472
1432	14	438
1406	15	1371
1191	33	1409
901	27	733
109	14	788
835	66	781
1286	46	1376
785	22	377
1429	14	789
18	8	863
508	14	445
906	10	1035
927	6	677
1382	88	1417
145	14	252
631	135	1369
349	14	914
649	1	1012
622	30	1055
146	1	1012
720	97	243
1427	0	1431
611	0	442
718	6	239
1429	0	963
102	14	183
393	14	1241
406	2	102
667	0	611
904	142	1055
1120	61	1406
1395	6	542
774	73	849
1424	2	280
1263	33	1475
873	1	1012
1431	4	36
393	3	641
869	56	385
1399	6	58
633	14	1239
674	91	868
529	4	102
120	13	786
1275	10	1035
1206	21	449
280	14	128
976	25	132
345	10	1035
595	40	872
1171	0	986
275	27	770
413	27	83
1328	6	542
671	27	209
1051	61	1024
1186	6	1035
1409	58	1244
981	73	245
1434	9	630
351	18	1154
526	37	1154
1122	14	1291
822	126	1035
1417	42	537
1361	22	1048
218	32	611
1109	6	843
1451	0	145
659	0	183
1389	62	590
870	22	1059
1429	27	1323
792	6	981
1032	13	786
848	162	833
1191	73	880
611	0	307
944	70	610
1122	14	325
543	0	102
499	0	945
281	27	254
1301	6	808
1425	2	1241
1308	7	1035
525	42	1207
1078	36	449
500	55	810
961	6	1084
197	1	1012
226	22	378
721	6	1263
1366	1	1012
125	14	469
303	125	37
600	22	374
1409	9	115
986	0	413
583	33	1384
130	93	1055
530	27	830
935	7	1035
1291	0	275
690	6	542
1049	2	1432
872	6	631
772	14	99
156	21	449
633	3	248
1397	3	65
294	23	844
1113	21	449
298	36	449
1427	3	321
633	27	261
799	15	1062
913	3	196
1365	40	343
865	7	1035
128	0	325
256	83	54
736	13	786
872	21	449
616	2	99
955	14	275
815	6	891
583	54	1409
452	4	102
248	2	280
584	25	143
889	44	274
145	14	393
365	2	280
582	0	442
48	6	852
1035	54	1434
56	27	1114
102	3	313
329	0	582
660	6	843
1205	75	568
1406	127	1161
1260	21	902
1385	7	1035
1037	30	1055
1035	17	458
555	6	1383
1270	70	40
1263	92	484
1336	6	594
252	14	393
289	2	1432
543	14	329
955	0	1291
944	70	289
1201	6	542
400	6	542
879	25	1245
859	6	1263
368	10	1035
7	30	1055
217	6	677
529	14	654
28	2	807
0	0	1427
728	6	542
36	14	986
153	112	156
37	76	556
86	13	170
1046	53	95
1049	32	788
393	14	70
1112	6	1192
289	23	611
102	0	788
748	21	449
1035	33	1434
1482	7	1035
899	25	463
299	1	1012
1239	0	582
1216	6	887
769	14	275
844	0	1141
1428	14	53
275	4	452
71	14	36
1483	20	1189
1397	0	945
1024	15	217
185	40	1266
1397	0	99
1017	70	231
654	14	247
664	109	683
1448	43	217
786	52	330
1006	5	1055
1071	6	900
582	3	1495
741	53	1052
804	30	1055
1427	0	832
102	0	1171
864	15	872
963	3	1061
955	3	739
1243	14	275
512	24	519
952	25	143
213	2	788
1299	6	900
391	61	455
1490	61	1406
1115	7	1035
281	0	329
1322	127	1161
1483	20	1175
386	43	972
983	130	1035
1090	63	37
48	6	808
1182	6	900
854	44	323
1410	28	843
1409	9	1244
174	20	1035
1168	6	1263
1358	6	890
1070	82	1484
498	15	1153
1275	23	1428
1330	21	449
401	6	981
544	14	844
1434	9	646
58	47	1055
1125	6	981
1341	10	1035
324	25	132
901	0	1122
1484	103	1269
537	25	453
866	57	678
783	6	808
1258	21	449
1384	9	919
889	44	334
693	6	594
945	14	544
469	14	1241
610	8	863
1291	14	70
1197	4	1429
843	157	992
844	14	1031
1329	6	1192
983	31	1055
206	10	1035
1029	22	380
1338	6	1035
549	6	900
125	4	582
1252	128	117
1092	63	1441
546	1	1012
90	91	89
950	19	951
1463	57	1284
1045	6	808
1273	22	560
1428	4	1430
120	25	143
247	14	442
438	14	70
1156	6	1263
1105	116	464
452	0	1241
709	27	184
1131	6	981
533	10	1035
787	1	1012
1451	14	986
939	14	941
986	0	102
1125	6	58
889	44	1238
844	3	1324
1095	63	37
58	33	1410
99	14	277
1235	6	949
438	27	1172
867	100	904
452	27	725
10	6	631
697	6	730
697	6	1263
580	22	1047
1166	6	1084
358	2	529
1232	7	1175
1038	57	1191
431	21	449
1278	6	808
1410	28	1263
785	22	371
287	25	1245
226	22	51
788	14	986
1076	6	1035
520	15	1394
647	1	1012
508	0	1429
1143	6	1084
633	0	1317
1239	94	1428
1142	6	232
1202	7	678
1105	64	688
1000	87	808
60	7	1035
1051	6	981
1104	64	504
736	25	463
1458	43	1139
1105	64	395
532	6	1084
1145	95	1163
1488	1	1012
681	53	52
587	7	583
844	0	1242
926	30	1055
553	15	9
1127	64	497
1102	64	383
1390	62	591
913	14	914
861	6	887
844	27	160
1108	21	449
452	27	1164
981	73	388
1429	27	435
53	0	109
1489	0	772
1134	6	678
933	6	1035
1406	127	929
393	14	1116
955	0	1429
329	3	222
1406	15	748
900	65	1263
1137	6	680
670	14	1427
665	6	1175
582	3	790
799	15	217
670	14	145
633	14	1432
339	48	964
952	10	1035
1034	20	981
1383	65	58
916	22	897
27	2	280
516	1	1012
2	14	308
1108	6	1192
670	3	200
393	14	986
1241	0	986
294	25	132
582	3	286
154	6	1192
288	2	1489
270	10	1191
597	6	843
329	0	1427
52	48	1322
151	83	287
102	3	162
1002	125	30
525	25	132
66	10	1035
596	6	594
654	0	659
277	14	1428
915	7	1035
1273	22	378
1038	12	664
46	22	784
1026	89	262
452	0	1428
183	0	1429
418	10	1035
1387	25	453
498	77	434
955	27	49
597	6	594
842	2	102
93	23	582
1489	94	1428
1105	64	1019
46	22	476
1235	6	594
112	1	1012
269	10	1035
621	53	1442
1447	6	1263
1439	28	1263
1322	15	782
659	0	102
109	0	529
709	14	325
57	40	881
986	0	109
36	14	1428
656	6	808
280	14	654
937	2	582
1318	6	1060
1306	6	890
630	20	1191
95	40	1307
332	21	449
553	15	1445
860	69	1191
527	2	582
1439	28	1192
901	0	985
1492	6	1263
541	6	594
1148	63	37
230	13	786
976	42	66
1054	28	1263
1035	135	1369
1062	49	79
1221	100	1185
1171	0	530
631	92	484
518	15	1082
1319	6	1175
1250	22	370
1408	111	231
1428	14	1239
349	14	280
442	14	325
1171	14	709
1447	6	730
281	0	1428
32	35	32
102	4	1429
923	6	1035
631	55	500
8	7	1175
452	94	393
325	14	582
53	3	293
890	55	500
624	25	453
1175	17	202
1280	32	393
69	22	377
183	14	985
1208	41	1383
1272	22	897
1451	0	654
109	14	582
899	25	143
607	0	413
1337	126	1035
889	44	205
1054	28	778
854	149	889
1036	7	1035
1383	33	1409
1366	26	981
455	15	1228
576	6	1192
1217	6	58
1331	6	1175
1361	22	1059
1397	14	1451
657	13	786
416	25	632
573	14	349
1429	27	160
281	0	788
111	6	583
260	14	325
788	3	637
643	13	786
1125	6	1263
1250	22	1350
1431	14	1317
1227	6	900
1313	21	449
1016	50	1055
159	81	1175
887	33	1410
65	13	786
808	33	1476
65	10	1035
318	42	842
339	25	143
438	4	1432
1041	6	1383
961	6	1192
1439	9	1144
1054	9	1033
889	44	331
638	7	981
1086	63	1284
626	112	1015
520	15	947
1216	6	680
1273	22	223
185	18	831
1001	27	435
844	0	281
1451	14	1427
927	1	1012
1221	100	535
231	1	1012
1138	112	514
93	8	863
1379	136	1055
988	24	19
102	3	937
1149	64	1019
118	37	37
660	6	730
748	61	518
43	8	863
318	2	393
189	6	843
308	14	393
529	3	818
443	2	807
1222	26	981
543	0	445
175	71	795
1229	6	542
844	14	963
1384	9	878
867	12	417
1144	20	891
73	2	709
452	27	770
607	0	56
1285	22	754
628	36	449
870	22	477
630	20	239
901	0	966
842	2	633
582	0	530
1406	15	1036
1295	6	843
436	25	367
1354	11	461
1410	9	938
188	104	997
889	44	75
788	14	844
164	26	981
1028	13	786
36	0	350
529	0	582
498	15	702
501	48	1322
46	22	472
1010	6	542
1246	2	508
520	15	1330
424	8	863
175	24	426
529	14	1291
815	21	449
1325	6	1035
99	0	963
1407	7	1035
194	40	617
454	14	807
561	82	540
1268	22	44
67	1	1012
1278	6	58
921	20	887
462	23	844
944	6	631
1123	6	887
102	0	428
1428	0	280
1427	3	97
993	63	511
674	6	843
945	14	1239
520	15	1405
428	14	393
283	14	387
1108	6	1035
1330	6	680
922	21	449
1001	14	1317
608	1	1012
1062	7	1035
529	0	1242
99	0	901
252	14	251
29	46	1376
798	25	463
995	23	469
313	1	1012
844	3	311
340	42	310
858	22	784
1045	6	900
681	19	951
698	6	887
785	22	723
1136	43	638
1189	135	1369
1010	6	900
185	40	734
774	73	1449
200	23	1428
20	23	654
609	30	1055
1278	7	1263
1144	68	1384
675	75	833
318	25	367
1272	22	1254
1439	28	900
1079	41	900
413	27	800
1035	17	1214
583	33	1443
1051	6	890
247	14	387
709	27	531
1291	0	1427
1420	61	724
1239	14	387
36	3	1461
179	81	500
350	0	102
510	6	1175
670	14	913
573	14	452
1121	6	890
356	14	281
518	15	782
280	14	1122
678	54	1054
1035	17	415
598	125	30
470	14	281
1141	14	1171
1312	0	543
1235	6	1383
172	40	1040
690	21	449
1428	0	2
1206	38	1235
788	27	895
1233	6	808
281	0	442
99	3	338
1382	43	282
232	51	752
785	22	897
1331	6	232
197	2	1429
280	14	985
206	2	844
1406	15	90
75	10	981
1026	8	566
1204	6	1263
972	30	1055
1024	15	1271
844	14	955
1035	17	425
673	6	949
562	30	1055
959	20	594
772	0	145
1272	22	378
1191	129	1055
1399	1	1012
1112	6	891
149	30	1055
195	0	901
1102	116	464
1244	20	1383
1429	14	445
1003	6	677
183	3	937
1291	14	325
788	0	1171
158	25	143
300	36	449
1285	22	494
999	7	1035
661	45	41
16	25	143
382	25	632
239	55	542
462	23	633
1303	23	1242
817	25	132
889	44	38
843	54	1434
1428	3	313
146	13	786
1141	14	275
221	8	863
1407	30	1055
814	40	612
452	0	529
452	3	227
1243	14	1429
1181	6	1060
892	6	58
640	30	1055
592	20	1383
1269	43	1152
941	4	1429
720	50	1055
48	30	1055
1187	22	1047
102	3	304
275	4	529
299	125	1252
826	64	503
65	2	393
783	6	949
938	20	843
102	0	667
913	0	281
1427	4	530
959	68	1410
659	14	772
1029	22	1347
1024	15	1445
892	6	808
1063	20	1175
111	6	891
859	6	58
99	0	654
602	14	109
1143	6	677
957	22	378
667	0	1451
181	13	786
788	0	670
892	1	1012
981	54	1476
235	14	1450
241	25	367
488	31	1055
393	0	788
654	14	145
36	0	0
914	4	1312
349	14	1312
550	119	997
543	27	364
808	33	1435
844	14	438
312	18	37
789	14	844
70	14	602
1328	6	58
713	112	947
919	20	900
792	26	583
980	118	1035
597	6	542
562	6	583
934	21	449
1258	7	583
469	0	247
1384	63	37
1229	6	1192
440	6	594
945	14	1141
425	101	831
187	6	594
1090	64	385
630	20	232
483	10	1035
290	8	863
1116	14	602
239	80	1055
433	76	835
643	24	285
750	6	808
834	6	1175
91	7	1035
1267	22	474
495	21	449
901	0	99
498	15	622
280	3	1107
438	4	1427
401	30	1055
287	13	170
258	6	1035
922	6	981
291	2	529
930	17	680
281	14	671
583	92	484
1144	20	58
415	1	1012
766	6	58
1216	6	1263
1243	14	349
71	94	844
864	15	1233
634	2	789
386	13	786
718	6	1084
611	0	998
294	23	772
1121	6	981
1232	6	232
670	4	413
966	14	499
1429	14	659
43	2	529
858	22	314
633	14	659
1088	64	502
1241	0	70
247	14	1429
145	14	807
1333	6	891
1490	53	1425
1340	6	594
970	6	887
412	24	139
1190	167	720
395	62	591
889	44	1114
1035	55	891
102	14	1451
187	6	1383
1263	124	1354
1024	15	653
102	3	1279
442	3	229
885	14	281
1152	75	978
515	2	349
631	54	1054
1036	61	1322
1133	21	449
988	42	12
498	15	1491
131	5	1055
1300	6	232
735	21	449
582	3	138
986	14	543
954	7	1175
45	40	804
164	6	981
772	14	275
1484	139	453
1273	22	380
738	42	437
1427	0	1451
1133	170	565
521	32	529
201	42	12
817	48	520
866	57	778
596	6	1175
345	25	632
393	3	818
1229	6	1263
519	2	844
709	0	36
